SEP=	
Simbol	Cotatie	Capitalizare	MedieZilnicaTranz	VarYoY	VarYTD	BET_YTD	BET_YoY	VariatieCA	VariatieProfitNet	PE	PBV	GradIndatorare	CapitNetpeAct	ROE	ROA	MarjaOperationala	MarjaNeta	DataURap	PS	PAvgProfit	PBVxPE	PretNWCPS	nume	RandDividendHist	RandDividend	capmln
GROB	0.2	3884648.4000000004		0	0	-28.509616941650616	-81.625651239007																GEROM SA BUZAU			3.8846484000000006
GSH	0.38	68434069.28	16328.063781512608	-76.68711656441718	-78.16091954022988	-106.6705364818805	-158.31276780342418			7.329248912860595	0.17396947090294906	62.08077532396118	-0.48577235885219305	3.8015360530805444	1.7229644790988663	7.041253295313835	2.391751855186219	2024-12-31	0.12619784080422755	23.65963314018614	1.2750655554863723		GRUP SERBAN HOLDING S.A.			68.43406928
H2O	200	89960513400	7396284.225910933	61.943319838056674	61.03059581320451	32.52097887155389	-19.682331400950325	67.4878785380805	121.86604754728253	22.007299209004056	3.8302104721852777	17.184200753692338	5.150570872575745	15.192621612650715	12.619618255212675	38.66342794112907	35.0316092820363	2025-12-31	8.268580776431481	83.74478039462346	84.29258789484211	38.83064711620639	S.P.E.E.H. HIDROELECTRICA S.A.	7.319948697068404	4.503455410821643	89960.5134
HAI	0.35	42445754.4	37376.7244471545	-49.56772334293949	-28.57142857142857	-57.08104551307919	-131.1933745819465	14.261103114093654			0.48596226460458375	69.71663782947215	-0.8004085539353731	-19.249207630726577	-6.630332939649505	0.18644362684308977	-18.982835880776143	2025-12-31	0.441571701829329				Holde Agri Invest- Clasa A			42.4457544
HEAL	21	30392586	3270.212328767124	26.506024096385538	0	-28.509616941650616	-55.11962714262146			5.508551756587316	0.5950783745909722	17.090924610007175	12.758308424297953	10.802809901520071	8.956509805488883	19.982971162150182	17.450592569714573	2025-12-31	0.9612749235339076		3.278020025660225	1.64598623121588	HELIOS SA ASTILEU			30.392586
HLEB	20	16948880	802.275	2.0408163265306145	-15.966386554621847	-44.47600349627246	-79.58483491247638			9.758429796556399	0.5842468236761695	46.34843089221954	-11.564470336683014	-10.249651571046323	-5.725126015995088		-10.249047020064957	2024-12-31	0.45467241517881046		5.701331612704966		HERCULES SA BRAILA			16.94888
HUNT	0.748	56249600	37817.571353658546	138.21656050955414	93.78238341968913	65.2727664780385	56.590909270547144	88.34099173017368	3063.683058451269	10.11872906420069	2.121478815139056	50.695250662967005	0.23740094414893617	16.54525839187885	8.918711409613145	10.547266317500942	7.149339549998862	2025-12-31	0.849291457143716	108.62777839646878	21.46666934583361	3.150787806179632	IHUNT TECHNOLOGY IMPORT-EXPORT S.A.			56.2496
IAMU	7	66501043	755.0531249999999	-7.894736842105255	-28.57142857142858	-57.0810455130792	-89.52038808111226			2410.5935041867547	1.010922780924384	33.63005791660832	3.3994043672367664	0.0419366757260649	0.02783334739108905	1.1255680951153166	0.025958528815458425	2025-12-31	0.6257546094078876		2436.9238889307294	2.059184269887259	IAMU SA BLAJ			66.501043
IANY	19.3	9423302.200000001	601.85	2.659574468085113	67.82608695652175	39.31647001487113	-78.96607677092189	-33.41021838513113	124.77337923121054	55.48406245952025	0.26777011619935376	46.68475385595445	-10.842596271612726	0.3598113233285877	0.19430949789445753	3.4045958380665304	0.3089516151868761	2025-12-31	0.25294141868125736	159.1442469755738	14.85697385199794		24 IANUARIE SA PLOIESTI			9.423302200000002
IARV	35	660759855	102390.02186234824	149.1103202846975	128.01302931596092	99.5034123743103	67.48466904569051	-7.497517409029452	97.69818683417807	10.517331085467404	1.9443345254238582	54.978812045787116	9.927554920841855	15.421302945480486	6.86162239327057	10.672353040485506	10.815797322063252	2025-12-31	1.5382009744424765	37.79194045913058	20.449209944787857	3.5255408082932074	IAR SA Brasov	2.101449275362319	0.807799442896936	660.759855
IASX	23.6	49682224.400000006	2687.95	8.25688073394495	8.25688073394495	-20.252736207705667	-73.36877050506205			526.3170515699818	0.32215357492529023	1.3545240344001916	38.4752189718784	0.06120903245758798	0.06037994140172614	471.89787292532907	64.87474657228273	2025-12-31	341.44685337273637		169.55491970740798	0.6133818242138994	IASITEX SA IASI			49.6822244
ICBETNETF	162	80948970	371253.7815384615	84.72063854047892	50	21.490383058349384	3.0949873014719174																INTERCAPITAL BET-TRN UCITS ETF			80.94897
ICCROETF	211.5	1713361.5	15525.169316770185	100	21.272935779816503	-7.236681161834113	18.374348760993																INTERCAPITAL CROBEX10tr UCITS ETF			1.7133615
ICEV	2.04	4436110.5600000005	394.14500000000004	101.98019801980197	-7.272727272727275	-35.78234421437789	20.354546780794976			51.49167239297986	0.8264847402227207	1.184527738119237	0.822626512717032	1.6050842822021059	1.58607161365923	26.521578659979372	21.778874350314478	2025-12-31	11.214306631342652		42.55708148134539	2.479861721526743	INSTITUTUL DE CERCETARI PENTRU ACOPERIRI AVANSATE			4.43611056
ICGROETF	58.45	191423.75	3736.5867326732673	100	4.692817481640699	-23.816799460009918	18.374348760993																INTERCAP EUR RO GBOND 5-10 yr UCITS ETF			0.19142375
ICMA	2.88	3174192		0	0	-28.509616941650616	-81.625651239007				0.9451725862931466		0.4689915165812276	-6.519360870911646	-6.547881802510519		-292.0849008778249	2024-12-31	42.3462739133915			6.140836024058858	ICMA SA BUCURESTI			3.174192
ICSLOETF	344	5340600	27901.901626016264	44.53781512605042	32.05374280230326	3.5441258606526453	-37.08783611295658																INTERCAPITAL SBITOP TR UCITS ETF			5.3406
IMMO	27.8	49669398.2	112.9	-26.84210526315789	-29.7979797979798	-58.30759673963041	-108.46775650216489	-28.366724745338534	-68.04883890042804	46.30790721524534	1.0576558055860703	36.433312441674936	-14.057652536647806	3.9789144282866182	2.500293155192077	55.45458636742675	23.11258310344015	2025-12-31	7.0013136185304905	65.563714459766	48.977826910745314		IMMO GURU S.A.			49.6693982
IMP	4.15	490725344.65000004	127377.91059574463	-3.0373831775700855	-5.681818181818176	-34.19143512346879	-84.66303441657709	-36.25624036625486		7.157708610831547	0.47463383378324664	24.065380406442564	0.7369484864449624	7.381931735823873	5.7343607835855535	35.635818857848776	23.319650715694536	2025-12-31	1.638164711508289		3.3972906790623334	5.631329836932823	IMPACT DEVELOPER & CONTRACTOR S.A.			490.72534465
INCT	4	4752312	935.0503448275862	-19.67871485943776	4.712041884816753	-23.797575056833864	-101.30436609844476			367.002239555178	0.6218957309503937	31.89815095375424	2.564195280107872	0.16945284358595666	0.11540051974347915	0.7030425354488272	0.20354830165515625	2025-12-31	0.7470268256509529		228.23712602859894	1.5599435936219828	INCERTRANS SA BUCURESTI	2.450980392156863	2.5	4.752312
INFINITY	4.12	1606800000	388094.09736842115	61.568627450980415	11.351351351351347	-17.15826559029927	-20.057023788026584			10.900727344722844	0.33339300891135737			2.8800866121611692	2.6126837110550354		37.94424248651648	2025-12-31		273.9948718327656	3.63422628877946		INFINITY CAPITAL INVESTMENTS SA			1606.8
INMA	3.5	1477311.5		0	0	-28.509616941650616	-81.625651239007			46.62200586991511	0.8119987226221204	33.35059996666343	2.7835598653364575	1.741664065007761	1.1608086499238937	2.2809272027297816	0.8404449024140214	2025-12-31	0.3918322717368673		37.85700921245206	1.2573826931424534	INDUSTRIE MICA SA PLOIESTI			1.4773115
INOX	0.82	5254710.06	806.7981481481485	-3.529411764705881	2.499999999999991	-26.009616941650627	-85.15506300371288				0.37916048299124266	50.9334826746056	-1.247576106986957	-2.669884453216086	-1.3100193178052824		-37.386329650077194	2025-12-31	5.309375389005197				INOX SA MAGURELE			5.25471006
INTA	30.2	86725158.8	4140.972727272728	38.53211009174311	-2.580645161290329	-31.090262102940947	-43.09354114726389			20.48638541924788	1.993755374192542	5.089152503009221	0.6449451090540984	9.732099310790662	9.236817935120216	36.747402776052354	32.52359825812768	2025-12-31	6.662909691367827		40.844841027405195	46.82569039757894	INDEPENDENTA SA SIBIU	1.778523489932886	1.7549668874172186	86.7251588
IORB	0.184	173542340.496	1698.4214533333331	-18.584070796460182	-18.584070796460182	-47.0936877381108	-100.20972203546718			123.50880149967867	0.9594688403482686	36.0664874876563	0.0712765725565693	0.7768424830442265	0.49666268609828207	5.094845243689071	3.302644297141688	2025-12-31	4.079056389197185		118.5028465477012	2.5814933771396866	IOR SA BUCURESTI			173.54234049599998
IPHI	80	26124720	3360.3205128205127	33.33333333333333	1.2658227848101333	-27.243794156840483	-48.29231790567367			128.53554015025904	0.1799014370577519	9.069441107823478	-6.433560244856213	0.13996240794370626	0.12726859978216018	3.495724389591733	2.3165663633137057	2024-12-31	2.977611088024484		23.12372838602597		IPROCHIM SA Bucuresti			26.12472
IPRO	0.515	5745488.32	3138.3992	-39.41176470588235	-19.53125	-48.04086694165062	-121.03741594488935				0.6095223077343346	60.04371353717018	0.7287917809221132	-75.99441557401354	-30.36454638250621		-69.21590542247529	2025-12-31	0.5551544555789054			0.7066490230562008	IPROLAM SA BUCURESTI			5.745488320000001
IPRU	1.735	217292678.69500002	30739.681182572614	33.46153846153845	28.996282527881046	0.4866655862304299	-48.164112777468546	-0.5706486116620169	4.730519187358917	11.05968587270682	1.1188258622896863	30.703584061006644	0.19082633632218246	10.183943530035046	7.472613154541687	10.893126251361258	10.134964270121671	2025-12-31	1.1282872120920202	55.13472526224766	12.37386258318427	9.09203642138109	IPROEB SA Bistrita			217.29267869500003
ITG	6.75	41288001.75	92608.09159090904	100	100	71.49038305834938	18.374348760993	-1.1942675159235638		35.13836603370859	3.4032312685459942	65.78873160002256	1.1179090303153265	9.334258759980694	3.712872854299993	2.1103409025297384	1.5228165204388628	2025-12-31	0.44249443074676836		119.58398601153156	6.038058390221645	IT GENETICS S.A.			41.28800175
IUBR	0.31	14250713.95	1462.3179705882353	93.75	106.66666666666669	78.15704972501607	12.124348760993001			5.010459539841354	0.5389944029464762	6.104349938366373	0.5369498985698187	10.757384600366263	10.100716200143973	16.07647047080068	16.899148873062494	2025-12-31	0.8467250168623524		2.7006096481642663	0.577335056446968	IUS SA BRASOV			14.25071395
JTG	4.1	117392315.19999999	18747.526090534975	-15.811088295687892	-9.292035398230091	-37.801652339880704	-97.4367395346949	12.201422564570997	54.01249771686971	61.11716114589163	1.398406327099789	49.74783681202483	0.1670126981191014	1.9442711311761194	1.0211988762162443	2.7108734999943542	0.6731190518143815	2025-12-31	0.474270487879002	145.51413426437622	85.46662484079225	24.549031577683845	JT GRUP OIL	4.21455938697318	5.405405405405405	117.39231519999998
LCSI	18	18540000	6252.997872340426	2.2727272727272707	-5.263157894736848	-33.77277483638746	-79.35292396627973			10.129525709818045	0.5631182341146745	16.458713474681232	-5.696733980582525	5.55917671020739	4.644207743923145		1674.2679680567878	2025-12-31	169.59540427556053		5.704120630131933		LCS IMOBILIAR SA CLUJ NAPOCA			18.54
LIH	0.525	21130833.150000002	9366.20776623377	-44.02985074626865	-23.469387755102044	-51.97900469675266	-125.65550198527565	-22.38224764300234			0.7645514362181922	58.758396936535284	-0.06272943620303963	-72.18207184735907	-29.770255201413654		-76.76201735164709	2025-12-31	0.8294078265536007				LIFE IS HARD S.A.			21.13083315
LION	4.64	2354846659.8399997	215540.78157894738	67.5090252707581	15.999999999999993	-12.509616941650624	-14.116625968248897			3.433501048798745	0.3910430433464389			8.68369687801046	8.151684009246116		83.86670154782269	2025-12-31		47.55883858775694	1.3426466994554511		LION CAPITAL S.A.			2354.8466598399996
LITO	4.5	2653938		0	0	-28.509616941650616	-81.625651239007				2.138532436106426	0.26200122320816477	1.015085695295067	-14.513996272388033	-14.475969424617988			2018-12-31				4.433123253393824	LITORAL SA MAMAIA			2.653938
LONG	2.44	1817174981.8	60225.30813765187	46.54654654654653	29.100529100529094	0.5909121588784778	-35.07910469246047			3.70665448653949	0.5331005493621642			8.056785718182137	7.567714791351844		76.11926474774296	2025-12-31		25.84387569436639	1.9760195430699328		LONGSHIELD INVESTMENT GROUP S.A.			1817.1749817999998
M	12.2	6484080009.599999	1796209.7492307683	72.31638418079093	18.67704280155642	-9.832574140094195	-9.309267058216065	9.709850383327389	-16.991232300799687		11.415541932644865	82.97244616312209	-3.761585759011113	-0.689064201831367	-0.11808462310859483	5.010045437755903	-0.12133701773444985	2025-12-31	1.9956997754503807	599.8078871235427			MedLife S.A.			6484.080009599999
MACO	23.9	86362626.1	42909.19126637551	35.02824858757061	18.9054726368159	-9.604144304834715	-46.59740265143639			6.334959846187509	0.6844845628934131	7.107144868396109	19.68133103122486	10.804876108336313	10.036957910466132	38.688496597389424	15.030118829166932	2025-12-31	0.9521519926619934		4.3361822212649805	1.2143487634084364	MACOFIL SA TG. JIU	2.6737967914438503	2.0325203252032518	86.3626261
MALI	15.2	19154766.4	1051.583333333333	-9.523809523809534	8.571428571428562	-19.938188370222054	-91.14946076281653			17.647754087455798	0.8381880966036799	6.2853397038418874	9.787246604061952	4.749545423456872	4.451020359204332	49.439609361645196	134.448416561996	2025-12-31	23.72712592933925		14.792137407894387	1.5530414849965688	COMALIM SA ARAD			19.1547664
MAM	1.25	10581250	3064.156951219513	-18.300653594771244	-19.87179487179488	-48.381411813445496	-99.92630483377825	-5.921735274620666		20.115106409269345	0.5783478902552186	36.245851945782846	0.6580276432368577	6.054269173988431	4.0677082268622975	2.795568228470065	1.874982042951244	2025-12-31	0.17745225006266696		11.633529354060151	1.899616243857496	MAMBRICOLAJ S.A.			10.58125
MAMA	0.224	34475547.008	3105.0038181818186	2.752293577981657	3.703703703703698	-24.805913237946918	-78.87335766102534			15.478425956829907	0.7144426747132255	1.6826102416323838	0.1884699988224187	4.615732095148702	4.538067314189417	25.57707470356399	59.71290565333614	2025-12-31	9.242617888223336		11.058448040948177	1.18851807396178	MAGAZIN UNIVERSAL MARAMURES SA BAIA MARE			34.475547008
MCAB	0.025	25366291.25	2627.990719801981	-28.57142857142857	-16.666666666666664	-45.17628360831728	-110.19707981043557	-13.445406850035624			-0.05027387172916166	167.46046935846937	-0.9017140079553412		-17.162448319145753		-23.976384870073865	2025-12-31	0.050294827387283116				ROMCAB SA TG. MURES			25.36629125
MEBY	84.5	16503526	3906.535714285714	322.49999999999994	322.49999999999994	293.9903830583493	240.87434876099294			67.03654539029274	6.232070482119479	13.81841589784328	2.5759211092223566	9.296526910561708	8.011894158005369	17.051767571445254	17.857197258463575	2025-12-31	11.970848145604046		417.77647575010604	32.803799657323225	LUCEAFARUL SA BACAU			16.503526
MECA	33.4	12799147.2	565.152380952381	-28.936170212765965	-25.77777777777778	-54.28739471942839	-110.56182145177297			336.39474348191754	1.8763559150710591	3.8543375974349425	15.851237448069977	0.5577839581110815	0.5362850813011453		0.9068018480186947	2025-12-31	3.050433750531776		631.1962667311076	2.1070910147817346	METALURGICA SA BUCURESTI			12.799147199999998
MECF	0.131	31428008.26	1930.690483870968	20.183486238532122	24.761904761904763	-3.7477121797458537	-61.44216500047487	-61.70791694278833			0.686178970135328	17.20344285205798	0.1167129204197301	-6.140002727808702	-5.223036131525994		-15.060977258536646	2025-12-31	2.094577623281503			1.1224121505047586	MECANICA CEAHLAU			31.428008260000002
MECP	22	10560088	1476	-7.5630252100840405	-7.5630252100840405	-36.072642151734655	-89.18867644909103			40.9494611855856	0.37955642731400435	0.713103786138381	4.381759318672344	0.9268899182673738	0.9202802311668743	13.999267786498276	14.547299694760612	2025-12-31	5.957040842056809		15.542631188034363	5.020814335066198	MECON SA BRASOV			10.560088
MELE	61.5	55895935.5	620.0454545454545	-17.4496644295302	1.6528925619834656	-26.85672437966715	-99.0753156685372			38.27149230645986	1.0745578300735241	13.700688619450816	6.440614076492198	2.807723883534453	2.4230463769574455	36.51611812567667	24.349341480728903	2025-12-31	9.318856351470803		41.12493172650508	9.548778931572814	METAL LEMN SA CRAIOVA	1.342281879194631	1.6260162601626018	55.8959355
MEOR	1.88	4612534.88	119.64666666666669	-30.37037037037038	-21.666666666666668	-50.176283608317284	-111.99602160937738			49.84368791873784	0.5746575602560493	33.960083046640754	1.615249547988242	1.1529194252097408	0.7613870309476595	1.351167977000759	1.443379560784622	2025-12-31	0.7194336037603359		28.64305209354581	1.1639068417270253	METALICA SA ORADEA			4.61253488
MEOY	0.366	27157520.25	3832.2454736842083	-16.43835616438356	-37.43589743589744	-65.94551437754805	-98.06400740339056			57.87776415001854	1.3717434471171135	5.75532503152309	0.049325092190624434	2.3700698657978028	2.233664641546956	18.021385441449475	22.543403144782207	2025-12-31	13.047617703524908		79.39344370657773	7.42015845779946	MECANICA CODLEA SA	5.66875	4.956284153005464	27.15752025
MESA	2.1	10795631.700000001	674.4850000000001	430.30303030303025	114.28571428571428	85.77609734406366	348.6773790640233			480.55338081460053	4.102690744004798	45.797659045784	0.09135428360343194	0.8537429779497551	0.4627486797810034	1.2686639882889108	0.25161593093414303	2025-12-31	1.2091488627721547		1971.5619074682745	22.98742781582175	METALUL MESA SA SALONTA			10.795631700000001
MET	0.64	77094480.64	22725.05366108785	-13.513513513513509	3.2258064516129004	-25.283810490037716	-95.13916475252051	-42.856642137488755	-2.9828757468557066	7.544606706529703	0.6140348259292131	7.883553893055435	0.6712080145092991	8.265338055242967	7.608130169860897	27.36413980764254	67.06597339173364	2025-12-31	5.455646357094008	45.99910260920895	4.63265126574834	0.9535047051961761	Novere Capital S.A.			77.09448064
METT	1.26	225062.46	2.94	0	0	-28.509616941650616	-81.625651239007				0.48845495741854833	43.567434101748226	-0.24053722686582205	-14.96840030905192	-8.447052368319849			2025-12-31					METTEXIN SA MANGALIA			0.22506246
METY	0.97	6945501.67	5472.838500000001	-13.392857142857151	3.1914893617021267	-25.318127579948488	-95.01850838186415				1.7457882714123878	52.61391343725773	-0.4631354699537492	-40.44200317059505	-19.163882630125148		-428.5172490019202	2025-12-31	18.49810416783187				MECANICA ROTES SA Targoviste			6.94550167
MFC	18.9	70042568.39999999	3188.5312499999995	100	100	71.49038305834938	18.374348760993	16.684807137144176		4.150327380324566	0.3378812491779702	31.472233945108435	-22.329138284426474	7.4014014171610185	5.075796831618522	89.10016481007641	63.451566987112415	2025-12-31	2.837447768002184	121.17050218868158	1.402317799761597		MF CAPITAL SA			70.0425684
MIB	20.6	42961712	16621.333057851243	32.05128205128207	21.176470588235308	-7.333146353415309	-49.574369187724926	34.81392291294965	188.46846846846844	13.018069426936876			1.9449154167785492	24.045701787378537	9.353949697400624	2.911345199234136	2.906629845520927	2025-12-31	0.45559870691901827	57.127733106037134		10.591720247721984	Millenium Insurance Broker (MIB) Broker de Asigurare-Reasigurare	6.289308176100629	4.761904761904762	42.961712
MILK	6.15	63874638	13393.4367965368	13.888888888888884	0.819672131147553	-27.689944810503064	-67.73676235011811			17.05819635290357	1.8668674409341715	77.73111053235726	-6.109405148409608	10.944108054052279	2.437131325776289	10.244772950361797	3.4357350085189324	2025-12-31	0.5860744239186076		31.8453913722977		Agroserv Mariuta S.A			63.874638
MINO	0.22	7316043.24	465.23606666666683	-81.5126050420168	-84.28571428571429	-112.79533122736491	-163.1382562810238			13.00625284887876	1.036082278268586	53.88380735953947	0.0841717250430029	7.966032110146962	3.673630713716315	1.74256584324999	1.4174832748278117	2025-12-31	0.1843614588146722		13.475548083403591	2.6137043037623755	MINDO SA DOROHOI			7.31604324
MINX	13	2316002	7043.033333333333	18.181818181818187	0	-28.509616941650616	-63.44383305718881				4.894537185559014	67.45093884974483	-2.5605655780953556	10.562292744661422	4.272128625847114	6.385465566770147	6.643411251066797	2024-12-31	2.5714412604936587				MINEXFOR SA DEVA			2.316002
MOBE	3.04	52966877.6	824.5041666666667	26.666666666666682	56.70103092783505	28.191413986184433	-54.95898457234031			19.902049840345867	0.6755762825558447	2.805106009826436	0.1629837375952854	3.3945060331740393	3.2992865404335534	54.50303819251189	47.40029141428543	2025-12-31	9.433629621740268		13.445352846382002	18.652167663186155	MOBEST SA BUCURESTI	6.869565217391305	5.197368421052632	52.966877600000004
MOBG	30.8	75715578.4	21100.309523809527	165.51724137931038	172.56637168141592	144.0567547397653	83.89159014030338				2.4857934582912558	11.02831827966638	1.9003822970201334	-10.667004384864796	-9.490613190395939		-37.41134788521081	2025-12-31	8.718181832836489			16.20726526883327	MOBEX SA TG.MURES			75.71557840000001
MOBT	0.258	1386728.5860000001	573.4163333333332	11.206896551724132	0	-28.509616941650616	-70.41875468728287			3.950726158527205	529.6900634071811	99.93789177939104	0.0004870772888213902	13407.410236822003	8.327103927834898			2025-12-31			2092.6603894146842	529.690063407181	MOBILA SA RADAUTI			1.386728586
MODY	0.81	4287289.5	8.9	-22.115384615384613	0	-28.509616941650616	-103.74103585439161			18.553189141469876	0.9412016975172789	6.035261301559051	0.38405822839815223	5.072991442821632	4.7668231534416154	11.720766447956644	12.714397722114473	2025-12-31	2.358926257582635		17.462293114310594	2.1090551903506545	MOLDOVA SA VASLUI	6.171428571428571	7.999999999999999	4.2872895
MOIB	1.27	151702250.57	1654.7618840579705	-3.7878787878787956	28.282828282828287	-0.22678865882232913	-85.4135300268858	-2.6554033725948556	9.002456947814741	7.773774654273291	1.2695336705461544	52.55599590658798	-0.3541711317275944	15.810164477346458	7.659749740395319	10.537086485217609	7.624848374805486	2025-12-31	0.6078814315646177	33.187591460319865	9.869068670838233		MOARA CIBIN SA SIBIU	4.365217391304348	3.9527559055118107	151.70225057
MORA	5.7	25995431.400000002	44950.383658536586	359.6774193548387	100.7042253521127	72.19460841046208	278.0517681158317			68.1622110463165	4.416795028261412	43.3577597278518	-0.06902312457872886	6.479829454564174	3.6703205688796703	3.409739151038825	2.6958742328751377	2025-12-31	1.8375674841556175		301.05851486467583		MORARIT PANIFICATIE SA ROMAN			25.9954314
MRL	0.005	29245.375		0	0	-28.509616941650616	-81.625651239007																MARALACT			0.029245375
NAPO	2.04	12712166.16	595.9144999999999	-22.137404580152676	-34.193548387096776	-62.70316532874739	-103.76305581915967			27.103849455350232	0.6656775626130372	85.93116121286904		2.456025900341747	0.3455343244892621	2.9220449871403447	2.3028509439726363	2025-12-31	0.6241612530354551		18.04242444286824		SC DE CONSTRUCTII NAPOCA SA CLUJ NAPOCA			12.71216616
NAXY	1.56	613236		67.74193548387098	67.74193548387098	39.232318542220355	-13.883715755136024				0.4591162007894059	50.71198336509881	0.9794479776138387	-16.0598882373728	-7.915600385982844		-46.16086472807246	2025-12-31	1.319635636678208			1.5927339028260796	NAVEXIM SA GALATI			0.613236
NCHI	0.3	102961371	1268.8795294117645	11.940298507462677	41.50943396226414	12.999817020613524	-69.68535273154433			20.122388262721877	1.0529546074306455	31.634644808817285	-0.04340688412161878	5.232751667859014	3.5773892640043528	41.49011628693021	71.31785117486304	2025-12-31	14.350854914036095		21.187961433741343		SCALA DEVELOPMENT S.A. CLUJ-NAPOCA			102.961371
NEOL	0.195	14296480.770000001	362.254844262295	21.875	30.000000000000004	1.4903830583493871	-59.750651239007				0.6386530114653034	11.659615862730318	0.036732612623239305	13.913396894422977	10.9627797816127	392.1392360048628	392.27486623055484	2023-12-31				5.308634101257231	NEPTUN OLIMP SA NEPTUN			14.296480770000002
NORD	5.8	53088942.8	2671.4622916666667	171.02803738317755	152.17391304347828	123.66429610182766	89.40238614417055				1.159872548245727	0.14303534604701423	0.033264520008486585	-0.6676555092017259	-0.6667005258337373		-400.1767825574543	2025-12-31	695.1999319059778			174.3599486335675	NORD SA BUCURESTI			53.0889428
NRF	2.64	55063689.120000005	55430.13927125506	-29.2225201072386	-6.7137809187279185	-35.22339786037853	-110.8481713462456	-43.21988746209768	-91.02024940914201		1.4789429559209717	62.321789123728344	-0.24799781449877545	13.699313381331644	4.103706912409062	19.575839704769507	9.167563625817213	2025-12-31	1.5790539456555068	28.351232995205436			Norofert S.A			55.06368912000001
NTEX	34.8	15491289.6		0	0	-28.509616941650616	-81.625651239007			36.092228119306455	6.463157271114178	34.01937525910665	4.498041118539286	17.907337972456475	11.815373468690007		232.4838452830393	2023-12-31	83.90859978009001		233.2697466000071	7.736701173443499	NAPOTEX SA CLUJ	8.547486033519554	8.793103448275863	15.4912896
NUIA	11	12226709	5220.9857142857145	1.8518518518518379	1.8518518518518379	-26.65776508979878	-79.77379938715517				0.6818442096960364	13.525899737175346	5.651058596389266	-14.224929290509353	-12.30087961699097		-14.748793849562233	2025-12-31	0.70695463442718			1.9465379472491102	ABO MIX SA ZALAU			12.226709
OIL	0.1175	352168313.01	23310.846101214567	-1.673640167364021	5.3811659192825045	-23.12845102236811	-83.29929140637103	-2.004883675184621	23.644287479161918	13.023063398848342	0.5867968578409845	34.17401287468494	-0.08475659322493456	4.192998954903421	2.698875077760193	10.798842757084076	6.20141290501847	2025-12-31	0.8907791792607098	20.641488330707098	7.641892681908138		OIL TERMINAL S.A.	4.107339449541284	3.876190476190476	352.16831300999996
OMAL	0.8	4711940	19.965	26.984126984127	-5.88235294117646	-34.39196988282708	-54.64152425488			80.03023251864056	1.971072717278814	8.017644265806002	0.20485608899943547	2.462910146886945	2.26544277272311	11.223282845396945	9.410863963889083	2025-12-31	7.531536312313388		157.74540787497216	3.905180480147723	COMALIMENT SA RESITA			4.71194
OMSE	5	609735		0	0	-28.509616941650616	-81.625651239007				0.39873174355506785	26.166264549487934	6.838044396336113	-8.582866963207875	-6.337051287684302		-73.10848071299262	2025-12-31	3.3963793343545468			0.7312032081393104	COMAT CARAS SEVERIN SA RESITA			0.609735
ONE	34.3	3790149999.9999995	1177324.2925101214	54.5045045045045	15.294117647058814	-13.215499294591803	-27.121146734502496	-53.66722993324709	-77.6939887664238	10.757000476056481	0.9952042022864063	41.64568575311118	3.7778880995475115	11.180491972813224	6.460352869918548	40.98572787555123	30.458157348296922	2025-12-31	3.126274968615338	41.35840717086969	10.705412077768283	9.079146628008438	ONE UNITED PROPERTIES	1.9417475728155338	0.029940119760479042	3790.1499999999996
PACY	0.65	24570615.55	7.8	-27.77777777777778	0	-28.509616941650616	-109.40342901678477			65.94297310281156	-75.72608477903762	101.12043338972789	-0.23387718302401259	-114.8357151882934	1.2866576963024563	4.413126304225138	2.6726770410755782	2025-12-31	1.7624427023214886				PALACE SA SINAIA			24.57061555
PBK	0.144	466328240.35199994	67322.85402631584	42.574257425742545	28.57142857142856	0.0618116297779423	-39.051393813264454		-5.103328600725665	9.173369535792268	0.9617057650428853			10.637084543767795	0.9455159344835071		18.558960623222312	2025-12-31		39.69539259018812	8.822082367440201		PATRIA BANK S.A.			466.32824035199997
PCTM	26	15020902	1668	-3.703703703703709	-3.703703703703709	-32.21332064535432	-85.32935494271071				0.4597593613413834	0.6452283111000782	0.08133945617912959	-0.6211184116567894	-0.6171107798193246		-36.602267992518186	2025-12-31	27.093441508195184			319.64806775621383	PRIMA CONSTRUCT SA TIMISOARA			15.020902
PE	61	7625076250	2147172.0028340076	198.28850855745722	108.54700854700856	80.03739160535794	116.66285731845022	9.59975533114157	-52.13027891842599	16.870198181320685	2.5586083222559286	55.343511450381676	-2.523821161788382	17.428087986463623	8.161648177496037	8.095515433896331	5.998835177635411	2025-12-31	0.850219352542886	74.54662067580159	43.16422946483394		Premier Energy PLC	2.9715223880597015	0.9602508038585209	7625.07625
PELA	0.08	912588.16		0	0	-28.509616941650616	-81.625651239007				0.9170081392310939	81.94320887166556	-0.3098977746982823	-1.0489559677646256	-0.18940778812745754			2025-12-31					PERLA COVASNEI SA BUCURESTI			0.91258816
PETY	9.2	10936316	2327.866666666667	-17.85714285714286	0	-28.509616941650616	-99.48279409614986	438.1373685071319		11.012145634841518	0.6891541885009099	78.13160792286044	-37.88217761813027	-1.565900700111746	-0.3396793023892573	13.050037478982086	-2.1733903740641973	2025-12-31	0.7789786685248788		7.589066288633044		PETAL SA HUSI			10.936316
POTI	4.44	4573200	87.60857142857142	18.71657754010696	48.00000000000002	19.490383058349405	-62.90907369890004				1.1313643885419793	9.320647223984473	-0.3778126213592233	-2.078571589374991	-1.8848352642313813			2025-12-31					POTIS CAPITAL SA CLUJ-NAPOCA			4.5732
